"siteID","date","site.date","ndvi","gazelleThomsons.count","gazelleThomsons.present","topi.count","topi.present","zebra.count","zebra.present","fire","amRivDist","TM100","LriskDry","T50"
"S08","2012-09-29","S082012-09-29",0.282624854659914,0,0,0,0,0,0,0,1973.884764,0,0.002100001,500
"S08","2012-10-07","S082012-10-07",0.259475620200316,0,0,0,0,0,0,0,1973.884764,0,0.002100001,500
"S08","2012-10-15","S082012-10-15",0.278354772603335,0,0,0,0,0,0,0,1973.884764,0,0.002100001,500
"S08","2012-10-23","S082012-10-23",0.264064659675185,0,0,0,0,0,0,0,1973.884764,0,0.002100001,500
"S08","2012-10-31","S082012-10-31",0.627790700905773,0,0,0,0,3,1,0,1973.884764,0,0.002100001,500
"S08","2012-11-08","S082012-11-08",0.551479790535138,0,0,0,0,3,1,0,1973.884764,0,0.002100001,500
"S08","2012-11-16","S082012-11-16",0.577839472958277,0,0,0,0,1,1,0,1973.884764,0,0.002100001,500
"S08","2012-11-24","S082012-11-24",0.485555725166404,0,0,0,0,0,0,0,1973.884764,0,0.002100001,500
"S08","2012-12-02","S082012-12-02",0.386138825073509,0,0,0,0,0,0,0,1973.884764,0,0.002100001,500
"S08","2012-12-10","S082012-12-10",0.502151206000409,0,0,0,0,1,1,0,1973.884764,0,0.002100001,500
"S08","2012-12-18","S082012-12-18",0.487021880959099,0,0,0,0,2,1,0,1973.884764,0,0.002100001,500
"S08","2012-12-26","S082012-12-26",0.180563359963089,0,0,0,0,0,0,0,1973.884764,0,0.002100001,500
"U10","2012-01-01","U102012-01-01",0.644947319598674,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-01-09","U102012-01-09",0.586990577737998,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-01-17","U102012-01-17",0.544921943441603,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-01-25","U102012-01-25",0.475398924288668,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-02-02","U102012-02-02",0.402385158721024,0,0,0,0,1,1,0,35.27550457,0,0.000711745,2
"U10","2012-02-10","U102012-02-10",0.389641152607054,8,1,0,0,1,1,0,35.27550457,0,0.000711745,2
"U10","2012-02-18","U102012-02-18",0.375633734386027,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-02-26","U102012-02-26",0.476614611763981,0,0,0,0,20,1,0,35.27550457,0,0.000711745,2
"U10","2012-03-05","U102012-03-05",0.470283104968866,0,0,0,0,16,1,0,35.27550457,0,0.000711745,2
"U10","2012-03-13","U102012-03-13",0.478029443775487,0,0,0,0,9,1,0,35.27550457,0,0.000711745,2
"U10","2012-03-21","U102012-03-21",0.468332519696382,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-03-29","U102012-03-29",0.382623127780114,0,0,0,0,1,1,0,35.27550457,0,0.000711745,2
"U10","2012-04-06","U102012-04-06",0.5151150746398,0,0,0,0,7,1,0,35.27550457,0,0.000711745,2
"U10","2012-04-14","U102012-04-14",0.299999217861738,0,0,0,0,2,1,0,35.27550457,0,0.000711745,2
"U10","2012-04-22","U102012-04-22",0.568028978088606,0,0,0,0,10,1,0,35.27550457,0,0.000711745,2
"U10","2012-04-30","U102012-04-30",0.610322535861457,1,1,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-05-08","U102012-05-08",0.632503318385304,0,0,0,0,13,1,0,35.27550457,0,0.000711745,2
"U10","2012-05-16","U102012-05-16",0.589940557698428,0,0,0,0,25,1,0,35.27550457,0,0.000711745,2
"U10","2012-05-24","U102012-05-24",0.561779334186048,0,0,0,0,1,1,0,35.27550457,0,0.000711745,2
"U10","2012-06-01","U102012-06-01",0.513952759018206,0,0,6,1,17,1,0,35.27550457,0,0.000711745,2
"U10","2012-06-09","U102012-06-09",0.470679792630869,0,0,0,0,19,1,0,35.27550457,0,0.000711745,2
"U10","2012-06-17","U102012-06-17",0.451350293421128,0,0,0,0,19,1,0,35.27550457,0,0.000711745,2
"U10","2012-06-25","U102012-06-25",0.454266873738249,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-07-03","U102012-07-03",0.407781061663849,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-07-11","U102012-07-11",0.361820178943101,6,1,2,1,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-07-19","U102012-07-19",0.346088909021391,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-07-27","U102012-07-27",0.313744610998964,10,1,4,1,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-08-04","U102012-08-04",0.294064524483692,1,1,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-08-12","U102012-08-12",0.303422196064685,1,1,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-08-20","U102012-08-20",0.325446885874577,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-08-28","U102012-08-28",0.32975440475528,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-09-05","U102012-09-05",0.32975440475528,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-09-13","U102012-09-13",0.308820047528433,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-09-21","U102012-09-21",0.262544119098145,0,0,1,1,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-09-29","U102012-09-29",0.26396779753161,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-10-07","U102012-10-07",0.244626329977183,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-10-15","U102012-10-15",0.272957935407814,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-10-23","U102012-10-23",0.251565029405057,0,0,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-10-31","U102012-10-31",0.408044982106679,0,0,0,0,49,1,0,35.27550457,0,0.000711745,2
"U10","2012-11-08","U102012-11-08",0.423721493258454,1,1,0,0,116,1,0,35.27550457,0,0.000711745,2
"U10","2012-11-16","U102012-11-16",0.40269117164424,0,0,0,0,19,1,0,35.27550457,0,0.000711745,2
"U10","2012-11-24","U102012-11-24",0.384819982395309,1,1,0,0,0,0,0,35.27550457,0,0.000711745,2
"U10","2012-12-02","U102012-12-02",0.338117803241737,0,0,0,0,3,1,0,35.27550457,0,0.000711745,2
"U10","2012-12-10","U102012-12-10",0.422064656340161,0,0,0,0,49,1,0,35.27550457,0,0.000711745,2
"U10","2012-12-18","U102012-12-18",0.340594969310208,0,0,0,0,8,1,0,35.27550457,0,0.000711745,2
"U10","2012-12-26","U102012-12-26",0.211868894622814,0,0,0,0,87,1,0,35.27550457,0,0.000711745,2
